day,session_start_hour,session_duration_minutes,time_since_last_session_hours,is_weekend
11,17.579879467688052,31.014479201159766,2.3326446836781094,False
11,21.284199254294613,39.90984217374391,1.250290057120568,False
11,14.80918816219982,12.214106569952936,2.1149079279326837,False
11,9.642974659333596,13.077373021561034,3.943532815727266,False
11,9.586971959552901,28.481777318006355,1.7424538565842689,False
11,18.056492309444828,13.34983745298731,0.36616306733008636,False
12,20.996686606227748,7.834283042625331,2.2934006384346235,True
12,22.639500673581615,9.382127713263232,0.812295250933719,True
12,14.082421896573287,10.991101678971534,0.5641525035637,True
12,9.087516598399937,49.75285053147892,4.006803885069296,True
12,4.527429126748854,19.21167978338015,1.356005494836642,True
12,1.7389440309497672,6.240388776924496,0.8827661822989471,True
12,7.651492116133458,1.0778727940339965,0.43018884272878855,True
12,14.807554100395482,2.8854295361154376,2.7043067363083093,True
12,10.118291750287051,23.728046136984933,6.391946514764704,True
13,18.085676279794114,18.64725500210575,1.7561329543901363,True
13,14.947889771286786,6.428339394702909,0.8271027879373783,True
13,7.544017399297299,2.7662724253782534,1.8476841051972803,True
13,20.73922830674237,2.5533609969390767,1.6860106439513705,True
13,3.989765786156699,14.225683179630124,0.008000501471159233,True
13,14.145934453603324,47.1506641610491,2.6463308369581457,True
13,20.4071399296882,20.570181032837652,0.3693849266660409,True
13,17.006004724474103,67.17354365527191,1.0831347758682421,True
13,22.95150521836062,122.54764384232874,1.773197117183213,True
14,16.376418813979853,26.317965631656868,0.7272289024324172,False
14,13.393813735574987,2.9638502029963973,2.324222602749803,False
14,22.294206128999704,111.4534819025064,1.1653975135262429,False
14,0.8553259282793393,7.388835465762898,0.18817734265780586,False
14,21.417692904414043,7.2210264347005015,0.2758036276341661,False
14,5.628777381175827,4.887151019363169,9.550467090357108,False
15,19.715860120884706,17.818931927641394,2.2562746640438958,False
15,8.703233780972376,10.294886014721293,1.5732526218673362,False
15,8.110914994136628,35.46492775065716,0.7438541336829092,False
15,7.504165396479459,60.21009328956542,0.5508118911201886,False
15,2.1903685303992946,9.865666120086546,0.4250736151155824,False
15,11.76626521635293,18.944155064994977,0.6835918244912556,False
16,21.051087433440102,6.819252090448192,3.6835776746027435,False
16,4.644470043664767,28.02843438188312,3.477136856367388,False
16,10.025115751399372,1.0,1.3196078181838948,False
16,8.187227665663048,106.91249353663858,0.19386005333837109,False
16,10.738529111109553,43.874062146750845,6.255641890807725,False
16,20.58353505095795,249.28082538087935,2.588891012817676,False
17,2.929037677741043,43.22202252011428,0.04642146768743157,False
17,0.6387285605549167,15.393841236149598,0.6581895596797932,False
17,15.800910310946957,5.454196106682712,3.0390130618848405,False
17,2.91424802435837,1.6390668913844222,2.7175397160978108,False
17,8.266212866107827,18.930702178487113,2.0024208002855315,False
17,4.33412017923122,37.13712635048177,0.7084255822572748,False
18,12.179205055303616,41.001675054442266,0.43805069000208585,False
18,22.270110506132447,125.51397769408207,7.949961521650244,False
18,17.720498092548393,1.750424427078559,0.33344152562610296,False
18,13.789809016379804,4.535136152109319,0.32743379516882287,False
18,13.02739813699787,8.941012163937993,1.3093884439342138,False
18,3.434489441533292,4.622778813612088,0.007694156877570994,False
19,5.55812192867646,5.87713263908425,3.7395626896108802,True
19,2.5951568644577705,13.70261368685108,1.0418189216040554,True
19,17.649779762110278,32.03006249871541,0.25826691473699104,True
19,10.124594956294304,34.70308577994326,1.3176877813713297,True
19,3.2046569570935297,3.998529044265263,0.44951280766959695,True
19,17.143095742361282,20.90134867425158,1.3998665626285332,True
19,10.797133707402665,7.965923247064158,3.003056999050633,True
19,21.769229826115087,91.75387163264779,1.1947674413655218,True
19,4.9390446120148725,14.460555943360339,1.613858257092925,True
20,23.12913594213736,32.188798814798496,1.5841639435141728,True
20,13.453688435181796,7.694113937160709,0.12345319231531413,True
20,15.411200086320267,17.325315317543353,0.6020946701333169,True
20,4.620317736272274,3.5661035897951936,0.35070523200055076,True
20,19.832696531873538,1.6520757724070148,4.798251435399798,True
20,9.814047814274662,2.421827004955482,0.46935113459423033,True
20,10.555265248119667,2.3837376789447733,0.041097665965896445,True
20,13.623567318983671,1.0725062218180645,3.471233362726221,True
20,8.897258511672694,7.165260999689948,0.4119958175547117,True
21,12.275655180918644,1.0,5.483038703612547,False
21,22.395788854732057,32.285241356634266,2.5566832452561097,False
21,18.49294012805858,3.799817371020093,2.240747075703769,False
21,22.720037006224796,34.41099407155259,2.1606653594083687,False
21,13.964838819736526,17.542016692314302,2.537095559272763,False
21,2.733770356186376,108.63189446577614,1.5418204709129646,False
22,22.23814300774459,187.16386726044584,0.2215922230391568,False
22,23.817393959855945,120.0,0.5740273978830227,False
22,23.546451544687066,8.15966336348771,10.899067312499136,False
22,0.20719179439612478,25.66238763880174,3.6049079496691863,False
22,8.171146662630868,22.207052762549242,0.19537515996187566,False
22,5.328667857080822,10.383267869976354,2.6781417175994697,False
23,4.335801027652199,23.446208620370285,0.14848628849906775,False
23,17.08669256921512,5.91795833441082,3.813450218497071,False
23,5.034621315933006,63.85525395932938,0.3133190981627178,False
23,7.713202361957715,14.513193751787052,1.2120307316047159,False
23,13.266843790917976,26.772744078477977,2.3049639494556424,False
23,4.26206702504121,32.93019112174574,4.11977455368024,False
24,10.587990476605114,2.3333524302015114,4.463671766302817,False
24,17.321261427447258,105.04727387281706,1.6876349736454186,False
24,3.495707341284425,4.007701925199731,1.9725000313593108,False
24,8.519595167511405,4.362929486064305,1.3933136528943517,False
24,21.779558473091917,25.380514003439824,5.697524449093476,False
24,18.49308566902878,202.1235255338585,5.842791668387773,False
25,3.6737788589029874,26.688970554933178,3.001621944483495,False
25,21.816377238479078,148.4156935573144,0.5477829908584887,False
25,0.8463666222687118,20.32559940419786,1.4630122508096073,False
25,5.8409506678066725,8.304016041694329,1.2320216296646618,False
25,9.3782022572447,22.140689415285745,3.696157053440564,False
25,3.891064851193196,32.82255104306627,2.936341319475532,False
26,16.319381041217117,6.035173947874749,0.17834146116006921,True
26,11.039782799017928,47.98852727394008,6.817912084965924,True
26,18.949755621165142,26.329929822662827,1.6268242710000063,True
26,0.899848563948229,88.33118704701782,4.460541736859879,True
26,12.204957187727473,2.6384569010027263,1.2379174015285312,True
26,14.934036507142876,3.946021760586592,3.55465690636229,True
26,22.309138172019082,18.117895234305376,0.3486480081093774,True
26,1.1017171899663536,4.582639146918939,2.3275053001175583,True
26,16.256146501601297,1.8063954447697121,0.6400034702882309,True
27,1.0527854662212288,5.204957369818398,3.145835498413641,True
27,14.007912273516895,2.5387980508743406,0.7570418485589298,True
27,9.283253219152005,120.0,0.2076182019021688,True
27,15.573742615264216,23.738134081446454,1.2699579432269936,True
27,16.80062519105657,5.411577694801188,1.6546437548994541,True
27,6.538827355624365,7.495200101024005,11.868684072793243,True
27,20.07930426390024,31.996787242510095,0.9344016020098799,True
27,7.556625673919375,8.377861615616178,0.6908954869492648,True
27,0.3474307858136827,5.126682363565795,4.204034912238823,True
28,11.761089059669775,24.63709765286807,3.6496630897538442,False
28,0.6093218923238233,7.244355802826715,0.6367337990372847,False
28,5.6359924279078975,9.809249347397238,3.5902308660201103,False
28,4.461131518028676,16.436609424354025,0.04747222339634285,False
28,20.054164362249885,169.53712782835527,1.950566981155222,False
28,1.0029604480694214,6.723397452470023,0.9773368554065187,False
29,1.1228100700432861,2.9465861564361027,1.3101962491283075,False
29,10.716834064111339,19.13072076703235,3.593514741895299,False
29,10.85680734722333,30.634256558223807,2.509540894756011,False
29,15.02416811680754,8.196312475098194,5.543739764692922,False
29,11.292851219806025,21.05134890317117,4.906606190926889,False
29,19.94503770283294,20.609753121832004,2.5729923220833966,False
